id,full_address,mbl,business_name,case_open_date,case_closed_date,status,street,viewpoint_id,latitude,longitude,coordinates,applicant_submit_date,issue_date,permit_type,code_number,code_description,date_corrected,inpector_comments,sentiment_score
1420730,"1722 Massachusetts Ave, Cambridge, MA 02138",175-75,Poke City,2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Complete,Massachusetts Ave,1420730,42.383908,-71.119687,"{'type': 'Point', 'coordinates': [-71.119687, 42.383908]}",2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Sanitary Inspection,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",2025-12-22T00:00:00.000,Employee added sanitizer solution into a soiled sanitizer bucket. Wash and sanitize sanitizer buckets daily.,0.3182
1420722,"1728 Massachusetts Ave, Cambridge, MA 02138",175-75,CHIVO TAQUERIA,2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Complete,Massachusetts Ave,1420722,42.38414,-71.119664,"{'type': 'Point', 'coordinates': [-71.119664, 42.38414]}",2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Sanitary Inspection,6-202.15,"Outer Openings, Protected (C)",2025-12-22T00:00:00.000,Back door needs to be tightly sealed. Gaps observed along the bottom and midway up the door.12/29 work order placed,0.0
1420836,"3 Glassworks Ave, Cambridge, MA 02141",1A-87,Passage To India,2025-12-15T00:00:00.000,2026-01-05T00:00:00.000,Complete,Glassworks Ave,1420836,42.370868,-71.075209,"{'type': 'Point', 'coordinates': [-71.075209, 42.370868]}",2025-12-15T00:00:00.000,2026-01-05T00:00:00.000,Sanitary Inspection,6-501.12,"Cleaning, Frequency and Restrictions (C)",2026-01-05T00:00:00.000,"Give a general cleaning to kitchen's flooring, behind/underneath the cooking equipment and all refrigeration systems.",0.0
1420722,"1728 Massachusetts Ave, Cambridge, MA 02138",175-75,CHIVO TAQUERIA,2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Complete,Massachusetts Ave,1420722,42.38414,-71.119664,"{'type': 'Point', 'coordinates': [-71.119664, 42.38414]}",2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Sanitary Inspection,3-501.17,"Ready-To-Eat Time/Temperature Control for Safety Food, Date Marking (Pf)",2025-12-22T00:00:00.000,No dating marking observed on open and prepared foods in refrigeration.,-0.0772
1420730,"1722 Massachusetts Ave, Cambridge, MA 02138",175-75,Poke City,2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Complete,Massachusetts Ave,1420730,42.383908,-71.119687,"{'type': 'Point', 'coordinates': [-71.119687, 42.383908]}",2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Sanitary Inspection,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",2025-12-22T00:00:00.000,3 dr refrigerator fan guards soiled in buildup,0.3182
1420722,"1728 Massachusetts Ave, Cambridge, MA 02138",175-75,CHIVO TAQUERIA,2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Complete,Massachusetts Ave,1420722,42.38414,-71.119664,"{'type': 'Point', 'coordinates': [-71.119664, 42.38414]}",2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Sanitary Inspection,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",2025-12-22T00:00:00.000,Interior of ice machine lightly soiled,0.0
1420730,"1722 Massachusetts Ave, Cambridge, MA 02138",175-75,Poke City,2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Complete,Massachusetts Ave,1420730,42.383908,-71.119687,"{'type': 'Point', 'coordinates': [-71.119687, 42.383908]}",2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Sanitary Inspection,4-601.13,Nonfood Contact Surfaces (C),2025-12-22T00:00:00.000,Back walls by open top refrigerators and work top refrigerator found HEAVILY SOILED in food splashes. Thoroughly wash and sanitize,0.3818
1420722,"1728 Massachusetts Ave, Cambridge, MA 02138",175-75,CHIVO TAQUERIA,2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Complete,Massachusetts Ave,1420722,42.38414,-71.119664,"{'type': 'Point', 'coordinates': [-71.119664, 42.38414]}",2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Sanitary Inspection,"6-301.11-.12,.20","Handwashing Cleanser, Availability; Hand Drying Provision; Disposable Towels, Waste Receptacle (Pf)",2025-12-22T00:00:00.000,Paper towels needed by the hand washing sink,0.4939
1420722,"1728 Massachusetts Ave, Cambridge, MA 02138",175-75,CHIVO TAQUERIA,2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Complete,Massachusetts Ave,1420722,42.38414,-71.119664,"{'type': 'Point', 'coordinates': [-71.119664, 42.38414]}",2025-12-15T00:00:00.000,2025-12-31T00:00:00.000,Sanitary Inspection,4-101.19,Nonfood-Contact Surfaces (C),2025-12-22T00:00:00.000,Remove damaged and ripping aluminum foil lining the shelves. Not considered a cleanable surface.,-0.4404
1421763,,,Chef Louie's,2025-12-12T00:00:00.000,2025-12-22T00:00:00.000,Complete,,1421763,,,,2025-12-22T00:00:00.000,2025-12-22T00:00:00.000,Sanitary Inspection,,,,,0.0
1421765,"430 Rindge Ave, Cambridge, MA 02140",268B-45,DHSP Alewife Preschool,2025-12-12T00:00:00.000,2025-12-22T00:00:00.000,Complete,Rindge Ave,1421765,42.393929,-71.140008,"{'type': 'Point', 'coordinates': [-71.140008, 42.393929]}",2025-12-22T00:00:00.000,2025-12-22T00:00:00.000,Sanitary Inspection,,,,,0.0
1420572,"1575 Cambridge St, Cambridge, MA 02138",140-134,Spaulding Hospital Cambridge,2025-12-12T00:00:00.000,2025-12-12T00:00:00.000,Complete,Cambridge St,1420572,42.37505,-71.10717,"{'type': 'Point', 'coordinates': [-71.10717, 42.37505]}",2025-12-12T00:00:00.000,2025-12-12T00:00:00.000,Sanitary Inspection,,,,,0.0
1420573,"330 River St, Cambridge, MA 02139",128-63,Walgreens #19487,2025-12-12T00:00:00.000,2025-12-12T00:00:00.000,Complete,River St,1420573,42.361823,-71.114017,"{'type': 'Point', 'coordinates': [-71.114017, 42.361823]}",2025-12-12T00:00:00.000,2025-12-12T00:00:00.000,Sanitary Inspection,,,,,0.0
1421754,"156 Rindge Ave, Cambridge, MA 02140",195-59,Cedar Child Care,2025-12-12T00:00:00.000,2025-12-22T00:00:00.000,Complete,Rindge Ave,1421754,42.393315,-71.130919,"{'type': 'Point', 'coordinates': [-71.130919, 42.393315]}",2025-12-22T00:00:00.000,2025-12-22T00:00:00.000,Sanitary Inspection,,,,,0.0
1421010,"350 Main St, Cambridge, MA 02142",48-158,Kendall Hotel,2025-12-12T00:00:00.000,2025-12-31T00:00:00.000,Complete,Main St,1421010,42.362397,-71.087277,"{'type': 'Point', 'coordinates': [-71.087277, 42.362397]}",2025-12-16T00:00:00.000,2025-12-31T00:00:00.000,Sanitary Inspection,,,,,0.0
1420421,"820 Massachusetts Ave, Cambridge, MA 02139",119-33,Cambridge YMCA,2025-12-11T00:00:00.000,2025-12-16T00:00:00.000,Complete,Massachusetts Ave,1420421,42.366908,-71.106451,"{'type': 'Point', 'coordinates': [-71.106451, 42.366908]}",2025-12-11T00:00:00.000,2025-12-16T00:00:00.000,Sanitary Inspection,,,,,0.0
1423653,"70 Rindge Ave, Cambridge, MA 02140",197-4,Peabody 2-5 Afterschool,2025-12-11T00:00:00.000,2026-01-08T00:00:00.000,Complete,Rindge Ave,1423653,42.392358,-71.128002,"{'type': 'Point', 'coordinates': [-71.128002, 42.392358]}",2026-01-08T00:00:00.000,2026-01-08T00:00:00.000,Sanitary Inspection,,,,,0.0
1420401,"0 Garden St, Cambridge, MA 02138",169-4,Harvard Square Meals,2025-12-11T00:00:00.000,2025-12-11T00:00:00.000,Complete,Garden St,1420401,42.375438,-71.120458,"{'type': 'Point', 'coordinates': [-71.120458, 42.375438]}",2025-12-11T00:00:00.000,2025-12-11T00:00:00.000,Sanitary Inspection,,,,,0.0
1421766,"359 Huron Ave, Cambridge, MA 02138",233-147,Fupo Cafe,2025-12-11T00:00:00.000,2025-12-22T00:00:00.000,Complete,Huron Ave,1421766,42.381327,-71.1385,"{'type': 'Point', 'coordinates': [-71.1385, 42.381327]}",2025-12-22T00:00:00.000,2025-12-22T00:00:00.000,Sanitary Inspection,,,,,0.0
1420424,"89 Elm St, Cambridge, MA 02139",86-105,Cambridgeport School,2025-12-11T00:00:00.000,2025-12-16T00:00:00.000,Complete,Elm St,1420424,42.369444,-71.097638,"{'type': 'Point', 'coordinates': [-71.097638, 42.369444]}",2025-12-11T00:00:00.000,2025-12-16T00:00:00.000,Sanitary Inspection,,,,,0.0
1423655,"70-R Rindge Ave, Cambridge, MA 02140",197-4,Gately Youth Center,2025-12-11T00:00:00.000,2026-01-08T00:00:00.000,Complete,Rindge Ave,1423655,42.391828,-71.128374,"{'type': 'Point', 'coordinates': [-71.128374, 42.391828]}",2026-01-08T00:00:00.000,2026-01-08T00:00:00.000,Sanitary Inspection,,,,,0.0
1421005,"110 Cushing St, Cambridge, MA 02138",256-80,Haggerty School,2025-12-11T00:00:00.000,2025-12-16T00:00:00.000,Complete,Cushing St,1421005,42.378108,-71.152332,"{'type': 'Point', 'coordinates': [-71.152332, 42.378108]}",2025-12-16T00:00:00.000,2025-12-16T00:00:00.000,Sanitary Inspection,,,,,0.0
1421746,"21 Notre Dame Ave, Cambridge, MA 02140",195-143,Benjamin Banneker Charter Public School,2025-12-11T00:00:00.000,2025-12-22T00:00:00.000,Complete,Notre Dame Ave,1421746,42.391915,-71.131715,"{'type': 'Point', 'coordinates': [-71.131715, 42.391915]}",2025-12-22T00:00:00.000,2025-12-22T00:00:00.000,Sanitary Inspection,,,,,0.0
1420971,"80 Gerrys Landing Rd, Cambridge, MA 02138",242B-56,"Buckingham, Browne and Nichols School",2025-12-11T00:00:00.000,2025-12-16T00:00:00.000,Complete,Gerrys Landing Rd,1420971,42.370973,-71.135302,"{'type': 'Point', 'coordinates': [-71.135302, 42.370973]}",2025-12-16T00:00:00.000,2025-12-16T00:00:00.000,Sanitary Inspection,,,,,0.0
1421003,"178 Coolidge Hill, Cambridge, MA 02138",242-38,Shady Hill School,2025-12-11T00:00:00.000,2025-12-16T00:00:00.000,Complete,Coolidge Hill,1421003,42.372073,-71.137106,"{'type': 'Point', 'coordinates': [-71.137106, 42.372073]}",2025-12-16T00:00:00.000,2025-12-16T00:00:00.000,Sanitary Inspection,,,,,0.0
1423647,"70 Rindge Ave, Cambridge, MA 02140",197-4,Peabody K-2 Afterschool,2025-12-11T00:00:00.000,2026-01-08T00:00:00.000,Complete,Rindge Ave,1423647,42.392358,-71.128002,"{'type': 'Point', 'coordinates': [-71.128002, 42.392358]}",2026-01-08T00:00:00.000,2026-01-08T00:00:00.000,Sanitary Inspection,,,,,0.0
1420440,"0 Garden St, Cambridge, MA 02138",169-4,Christ Church Cambridge,2025-12-11T00:00:00.000,2026-02-04T00:00:00.000,Complete,Garden St,1420440,42.375438,-71.120458,"{'type': 'Point', 'coordinates': [-71.120458, 42.375438]}",2025-12-11T00:00:00.000,2026-02-04T00:00:00.000,Sanitary Inspection,6-501.14,"Cleaning Ventilation Systems, Nuisance and Discharge Prohibition (C)",2026-02-04T00:00:00.000,Hood last serviced Mar 2025 due Sept 2025. Due for service,0.0
1421767,"2067 Massachusetts Ave, Cambridge, MA 02140",181-88,Pine Village Preschool,2025-12-11T00:00:00.000,2025-12-22T00:00:00.000,Complete,Massachusetts Ave,1421767,42.39148,-71.123098,"{'type': 'Point', 'coordinates': [-71.123098, 42.39148]}",2025-12-22T00:00:00.000,2025-12-22T00:00:00.000,Sanitary Inspection,,,,,0.0
1420450,"765 Massachusetts Ave, Cambridge, MA 02139",107-1,Life Alive Cafe,2025-12-11T00:00:00.000,2025-12-12T00:00:00.000,Complete,Massachusetts Ave,1420450,42.366638,-71.105466,"{'type': 'Point', 'coordinates': [-71.105466, 42.366638]}",2025-12-11T00:00:00.000,2025-12-12T00:00:00.000,Sanitary Inspection,,,,,0.0
1420426,"225 Windsor St, Cambridge, MA 02139",76-96,Fletcher Maynard Academy,2025-12-11T00:00:00.000,2025-12-16T00:00:00.000,Complete,Windsor St,1420426,42.366534,-71.095775,"{'type': 'Point', 'coordinates': [-71.095775, 42.366534]}",2025-12-11T00:00:00.000,2025-12-16T00:00:00.000,Sanitary Inspection,,,,,0.0
1423626,"70 Rindge Ave, Cambridge, MA 02140",197-4,Peabody Preschool Program,2025-12-11T00:00:00.000,2026-01-08T00:00:00.000,Complete,Rindge Ave,1423626,42.392358,-71.128002,"{'type': 'Point', 'coordinates': [-71.128002, 42.392358]}",2026-01-08T00:00:00.000,2026-01-08T00:00:00.000,Sanitary Inspection,,,,,0.0
1420420,"806 Massachusetts Ave, Cambridge, MA 02139",119-23,Citywide Senior Center,2025-12-11T00:00:00.000,2025-12-16T00:00:00.000,Complete,Massachusetts Ave,1420420,42.366752,-71.106221,"{'type': 'Point', 'coordinates': [-71.106221, 42.366752]}",2025-12-11T00:00:00.000,2025-12-16T00:00:00.000,Sanitary Inspection,,,,,0.0
1420442,"1156 Massachusetts Ave, Cambridge, MA 02138",133-20,Market Square Jewelers,2025-12-11T00:00:00.000,2025-12-11T00:00:00.000,Complete,Massachusetts Ave,1420442,42.371236,-71.114535,"{'type': 'Point', 'coordinates': [-71.114535, 42.371236]}",2025-12-11T00:00:00.000,2025-12-11T00:00:00.000,Sanitary Inspection,,,,,0.0
1423613,"70 Rindge Ave, Cambridge, MA 02140",197-4,Peabody School,2025-12-11T00:00:00.000,2026-01-08T00:00:00.000,Complete,Rindge Ave,1423613,42.392358,-71.128002,"{'type': 'Point', 'coordinates': [-71.128002, 42.392358]}",2026-01-08T00:00:00.000,2026-01-08T00:00:00.000,Sanitary Inspection,,,,,0.0
1420498,"820 Massachusetts Ave, Cambridge, MA 02139",119-33,Cambridge YMCA,2025-12-11T00:00:00.000,2025-12-12T00:00:00.000,Complete,Massachusetts Ave,1420498,42.366908,-71.106451,"{'type': 'Point', 'coordinates': [-71.106451, 42.366908]}",2025-12-12T00:00:00.000,2025-12-12T00:00:00.000,Sanitary Inspection,,,,,0.0
1420082,"6 Appian Way, Cambridge, MA 02138",169-94,Rebecca's Cafe,2025-12-10T00:00:00.000,2025-12-11T00:00:00.000,Complete,Appian Way,1420082,42.375065,-71.121763,"{'type': 'Point', 'coordinates': [-71.121763, 42.375065]}",2025-12-11T00:00:00.000,2025-12-11T00:00:00.000,Sanitary Inspection,3-305.11,Food Storage-Preventing Contamination from the Premises (C),,Rolling rack with trays of food stored by the hand washing sink. Relocate or properly cover,0.4939
1421769,"358 Huron Ave, Cambridge, MA 02138",236-117,kismet coffee,2025-12-10T00:00:00.000,2025-12-22T00:00:00.000,Complete,Huron Ave,1421769,42.381121,-71.138538,"{'type': 'Point', 'coordinates': [-71.138538, 42.381121]}",2025-12-22T00:00:00.000,2025-12-22T00:00:00.000,Sanitary Inspection,,,,,0.0
1421835,"5 Craigie Cir, Cambridge, MA 02138",224-42,Forage,2025-12-10T00:00:00.000,2025-12-23T00:00:00.000,Complete,Craigie Cir,1421835,42.379212,-71.127052,"{'type': 'Point', 'coordinates': [-71.127052, 42.379212]}",2025-12-23T00:00:00.000,2025-12-23T00:00:00.000,Sanitary Inspection,,,,,0.0
1420082,"6 Appian Way, Cambridge, MA 02138",169-94,Rebecca's Cafe,2025-12-10T00:00:00.000,2025-12-11T00:00:00.000,Complete,Appian Way,1420082,42.375065,-71.121763,"{'type': 'Point', 'coordinates': [-71.121763, 42.375065]}",2025-12-11T00:00:00.000,2025-12-11T00:00:00.000,Sanitary Inspection,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",,Walk-in shelves soiled in buildup. Thoroughly wash and sanitize regularly. Remove wooden board lining the shelf in basement walk-in.,0.0
1420099,"196 Elm St N, Cambridge, MA 02140",180-57,MEM Tea,2025-12-10T00:00:00.000,2025-12-11T00:00:00.000,Complete,Elm St N,1420099,42.393181,-71.120627,"{'type': 'Point', 'coordinates': [-71.120627, 42.393181]}",2025-12-11T00:00:00.000,2025-12-11T00:00:00.000,Sanitary Inspection,,,,,0.0
1419978,"8 Museum Way, Cambridge, MA 02141",1A-109,Preschool of the Arts First & Second Floor,2025-12-09T00:00:00.000,2025-12-09T00:00:00.000,Complete,Museum Way,1419978,42.370051,-71.071678,"{'type': 'Point', 'coordinates': [-71.071678, 42.370051]}",2025-12-09T00:00:00.000,2025-12-09T00:00:00.000,Sanitary Inspection,,,,,0.0
1421806,"2368 Massachusetts Ave, Cambridge, MA 02140",191-65,Wonderful Mart Inc,2025-12-09T00:00:00.000,2025-12-23T00:00:00.000,Complete,Massachusetts Ave,1421806,42.39663,-71.129614,"{'type': 'Point', 'coordinates': [-71.129614, 42.39663]}",2025-12-23T00:00:00.000,2025-12-23T00:00:00.000,Sanitary Inspection,,,,,0.0
1419716,"20 Sacramento St, Cambridge, MA 02138",156-67,Sacramento Street Preschool/ Agassiz Baldwin Afterschool/ Outback Summer Program,2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Complete,Sacramento St,1419716,42.382454,-71.117789,"{'type': 'Point', 'coordinates': [-71.117789, 42.382454]}",2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Sanitary Inspection,5-205.15,"System Maintained in Good Repair (P, C)",,Kitchen sink and staff bathroom faucets difficulty turning on. Determine issue and repair.,-0.34
1419775,"1908 Massachusetts Ave, Cambridge, MA 02140",178-133,Cambridge Gardens,2025-12-08T00:00:00.000,2025-12-09T00:00:00.000,Complete,Massachusetts Ave,1419775,42.388897,-71.119872,"{'type': 'Point', 'coordinates': [-71.119872, 42.388897]}",2025-12-08T00:00:00.000,2025-12-09T00:00:00.000,Sanitary Inspection,,,,,0.0
1419848,"1995 Massachusetts Ave, Cambridge, MA 02140",181-207,CSCA CAFE,2025-12-08T00:00:00.000,2025-12-09T00:00:00.000,Complete,Massachusetts Ave,1419848,42.390797,-71.121614,"{'type': 'Point', 'coordinates': [-71.121614, 42.390797]}",2025-12-09T00:00:00.000,2025-12-09T00:00:00.000,Sanitary Inspection,,,,,0.0
1419716,"20 Sacramento St, Cambridge, MA 02138",156-67,Sacramento Street Preschool/ Agassiz Baldwin Afterschool/ Outback Summer Program,2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Complete,Sacramento St,1419716,42.382454,-71.117789,"{'type': 'Point', 'coordinates': [-71.117789, 42.382454]}",2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Sanitary Inspection,6-201.11,"Floors, Walls and Ceilings-Cleanability (C)",,Peeling/crumbling paint observed in snack closet. Determine issue and repair.,0.0
1419760,"85 Oxford St, Cambridge, MA 02138",156-97,Agassiz Baldwin Community,2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Complete,Oxford St,1419760,42.382347,-71.116397,"{'type': 'Point', 'coordinates': [-71.116397, 42.382347]}",2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Sanitary Inspection,,,,,0.0
1419716,"20 Sacramento St, Cambridge, MA 02138",156-67,Sacramento Street Preschool/ Agassiz Baldwin Afterschool/ Outback Summer Program,2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Complete,Sacramento St,1419716,42.382454,-71.117789,"{'type': 'Point', 'coordinates': [-71.117789, 42.382454]}",2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Sanitary Inspection,5-501.15,Outside Receptacles (C),,Replace damaged trash barrels. Highly suggest keeping the barrels off the walls of encloser and placing them in the center.,-0.4404
1419749,"10 Holyoke Pl, Cambridge, MA 02138",161-76,HUDS Lowell,2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Complete,Holyoke Pl,1419749,42.371178,-71.118213,"{'type': 'Point', 'coordinates': [-71.118213, 42.371178]}",2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Sanitary Inspection,,,,,0.0
1419716,"20 Sacramento St, Cambridge, MA 02138",156-67,Sacramento Street Preschool/ Agassiz Baldwin Afterschool/ Outback Summer Program,2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Complete,Sacramento St,1419716,42.382454,-71.117789,"{'type': 'Point', 'coordinates': [-71.117789, 42.382454]}",2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Sanitary Inspection,5-103.11,Capacity-Quantity and Availability (Pf),,Hot water in kitchen reached 100F. Kitchen sinks should reach between 110-120F.Staff hand washing sink reached 90F. Hand washing sink should reach maintain at 100F.,0.8126
1419597,"26 Robinson St, Cambridge, MA 02138",208-16,Botanic Gardens Children's Center,2025-12-05T00:00:00.000,2025-12-08T00:00:00.000,Complete,Robinson St,1419597,42.38334,-71.126765,"{'type': 'Point', 'coordinates': [-71.126765, 42.38334]}",2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Sanitary Inspection,5-205.15,"System Maintained in Good Repair (P, C)",,"Bathroom faucet loose in Toddler 1, repair.",-0.3182
1419597,"26 Robinson St, Cambridge, MA 02138",208-16,Botanic Gardens Children's Center,2025-12-05T00:00:00.000,2025-12-08T00:00:00.000,Complete,Robinson St,1419597,42.38334,-71.126765,"{'type': 'Point', 'coordinates': [-71.126765, 42.38334]}",2025-12-08T00:00:00.000,2025-12-08T00:00:00.000,Sanitary Inspection,6-202.15,"Outer Openings, Protected (C)",,Damaged threshold by the entrance door. Determine issue and repair. Properly seal and cover any gaps by entry doors,-0.4404
1419334,"1001 Cambridge St, Cambridge, MA 02141",81-50,Shell,2025-12-04T00:00:00.000,2025-12-04T00:00:00.000,Complete,Cambridge St,1419334,42.373048,-71.093565,"{'type': 'Point', 'coordinates': [-71.093565, 42.373048]}",2025-12-04T00:00:00.000,2025-12-04T00:00:00.000,Sanitary Inspection,3-101.11,"Safe, Unadulterated, and Honestly Presented-Spoilage (P)",2025-12-04T00:00:00.000,Package of candy was observed expired. Discarded on site. Be sure to monitor expiration dates.,-0.0258
